sampleID	pro_HLI	pro_HLII	pro_HLIII_HLIV	pro_LLI	pro_LLII_LLIII	pro_LLIV	pro_LLVII	pro	pro_LLVIIa	pro_LLVIIb	pro_LLVIIc	pro_LLVIId	pro_LLVIIe	pro_LLVIIf	pel_Ia	pel_Ib	pel_Ic	pel_IIa	pel_IIb	pel_IIIa	pel_IIIb	pel_IV	pel_V	sar11	bacteria	archaea	eukaryotes	viruses
S0384	0.45655327045319005	0.30437750528330354	0.01372031150537612	0.023989418847003428	0.0014677574757619143	0.0018023147484344036	0.0021649249601198035	0.2808050632473143	0.19644856822908335	0.13453847384418494	0.3629819228923372	0.10254359302511598	0.08878579427291633	0.010718285074388097	0.33090167591939307	0.28286902043229023	0.0035355858888500764	0.14088677588436946	0.006745392133021459	0.005987700664802739	6.755543906651673e-4	0.07521449082625747	0.09044353560434662	0.21075555909120394	0.9217505038379993	0.034118218099344996	0.013039637654823875	0.02086015258246211
S0385	0.4828091331731715	0.2839144814504107	0.01210773437622256	0.02376709714423346	0.0014791500398363545	0.0017067377529574497	0.002132656761668378	0.29712458320041435	0.20114850853405647	0.12521933322698994	0.3732652735683522	0.10974637103206253	0.08215026319987238	0.012282660711437231	0.33048076784712127	0.28376191366996195	0.0036785479592668807	0.1437497301886521	0.006873114318468527	0.00611860187357	6.902373860196951e-4	0.07606713386000509	0.0871910360276095	0.21072865482747621	0.9253211585603266	0.03317536694738349	0.011840807726970042	0.019693540359461466
S0386	0.520650251562914	0.2444386227769308	0.012649289450362072	0.0229096709607358	0.0014706116356120935	0.001489291193787502	0.002175822609691093	0.2941595741159117	0.20349761526232116	0.1295177530471648	0.3649178590355061	0.10810810810810811	0.07790143084260731	0.012188659247482777	0.32744129193193944	0.2851834892559334	0.003752935323573722	0.1444361209088279	0.006608269932898678	0.005939300350418721	7.618908944139283e-4	0.072587829798811	0.08994240155928987	0.21244290186854772	0.9277796485625951	0.03242878098575918	0.013756124973611533	0.01619322544949939
S0387	0.4971465190220862	0.234193261438011	0.010156913445530666	0.03026740040824832	0.001467632540662384	0.0012043549474901243	0.00231628265482403	0.2659460709228057	0.19298669891172915	0.12212817412333736	0.37097944377267233	0.11003627569528417	0.07908101571946796	0.015235792019347038	0.3208746579645504	0.27816302771715345	0.0037977472555283946	0.1503452362166041	0.006194600678264856	0.0065131886487403865	8.277332317027783e-4	0.07188848230050289	0.08496622074275659	0.20013544689281074	0.9277261517678561	0.03414536913747502	0.016848926063456244	0.010756348439962257
S0388	0.47919856495003404	0.21852151020353774	0.014387936849171909	0.1059789729900195	0.0019594244317637424	0.0027145135100664795	0.002885836242118361	0.2332051324357051	0.1961301671064204	0.14006156552330695	0.35422163588390504	0.09850483729111698	0.08970976253298153	0.012972735268249781	0.32145992520332695	0.2799158816187659	0.004120432901913181	0.14921720695158583	0.008814738111291087	0.005752846874960509	7.396411216676194e-4	0.07094682240510479	0.09690190723339283	0.1990633753203481	0.9069415673517875	0.042871857947229926	0.01583661628945041	0.022805958611594786
S0389	0.5623779046936681	0.20491619188029184	0.01166355500747487	0.03686951010313256	0.0014244280173334343	0.001973090463166452	0.0021681949391331905	0.28876089818598644	0.18492628368073208	0.12290289781392984	0.3993390950686324	0.10256736146415862	0.08057956278596848	0.010294865277071684	0.3461482627485298	0.2705896697089534	0.003505249310653332	0.13590996614637066	0.008001804004531215	0.0061525362493179934	7.03414967528734e-4	0.07583955124979509	0.09223380942633146	0.19514159634627037	0.9190373748148407	0.03261094535360195	0.015996724725339653	0.021648483295582
S0390	0.5581184144889157	0.2044617104800203	0.011493023301507116	0.03607019887838688	0.001432489085320971	0.0017821517754386884	0.0021751129672463207	0.27667185173313835	0.1918701906992305	0.12261625961860154	0.405152224824356	0.09668785547005687	0.07577785212445634	0.012713282034125126	0.3409097781641145	0.27094534044803004	0.0036032671798374473	0.14637462938954693	0.007235333617806005	0.006687187738043868	7.363010328853928e-4	0.07544349657552822	0.08586306816736401	0.20973013359834486	0.9209015291046921	0.03244656348075673	0.016049881332713758	0.02028437465521254
S0391	0.5632245870408458	0.20241091242820525	0.010315699050874035	0.03457063121063448	0.0015209844614627697	0.0018313469440126911	0.002116297196447787	0.2940867156897157	0.1858267716535433	0.1281496062992126	0.3838582677165354	0.10354330708661418	0.08622047244094488	0.011220472440944882	0.3421060743054414	0.26999253383747057	0.0036371855992109155	0.14241533782673024	0.007570049500429247	0.006907912762343142	7.066597256470674e-4	0.07520446325826073	0.08856478437174639	0.2146340674539219	0.9254766099141625	0.02981910820783842	0.012722665950200452	0.021433586657066413
S0392	0.5643486600600316	0.2022984961335927	0.011278036421544178	0.03511532548725964	0.0014443733548055386	0.0017194005049216397	0.002136108308127854	0.26131649842197835	0.18622448979591838	0.1326530612244898	0.39285714285714285	0.1054921968787515	0.08043217286914765	0.011104441776710685	0.34429452720644166	0.2692333217376592	0.0035647581937294386	0.14690625225623377	0.006629954324712424	0.006907448288033629	7.16889792233232e-4	0.07852422803075552	0.08223921948715032	0.2297133460307717	0.9280672078574237	0.03001256620880948	0.013435507003219703	0.01872224389836934
S0393	0.6171182358966228	0.1579138011807861	0.008933273904677729	0.032886761001926654	0.0013278678086301708	0.0017605106703813794	0.0020063496454310425	0.26715369630781527	0.18789407313997478	0.13030685161832703	0.39344262295081966	0.09415720891130727	0.07566204287515763	0.01828499369482976	0.3547065843790018	0.26053651571316466	0.0033972447567028156	0.13557703628516732	0.006706316748727848	0.005980188098440224	6.628517250482746e-4	0.08048306227123705	0.08971941870289564	0.21719900540780218	0.9273567378529479	0.030416465205269826	0.013802152216045324	0.018528515443170763
S0394	0.5507084251310491	0.19117602370280332	0.01655302742535896	0.03991111448757882	0.0015925320975461522	0.002291460913165692	0.002435804907695814	0.26790398156849915	0.17115009746588694	0.1341130604288499	0.3902534113060429	0.11267056530214425	0.08148148148148149	0.0101364522417154	0.3324108415080169	0.26708838946301716	0.003638098569451803	0.14107309118780254	0.007871615886749554	0.006745078471818561	6.532888205307586e-4	0.08692985118389308	0.0869092751580496	0.19783028914722253	0.9158653173434907	0.03467558390927533	0.013418350394920753	0.02488130498119655
S0395	0.5269193033596076	0.18721257010509984	0.017639989060723536	0.04202613578174034	0.00163926843182875	0.0022795569430727517	0.002607410629438502	0.2505808215913322	0.18207282913165265	0.11297852474323063	0.4126984126984127	0.0915032679738562	0.09430438842203548	0.009959539371304078	0.33491029789693166	0.2558808657143662	0.0037758996227773432	0.13716285954608398	0.007861560141975785	0.006672714962430778	7.150211996439586e-4	0.08503977305423019	0.09223528605133216	0.1660888445041212	0.9067521310687341	0.04030398549862606	0.017099794351028336	0.023632855275222502
S0396	0.5836653937977991	0.18679492613030116	0.0124488066055718	0.03924613933122206	0.0014562031592420715	0.001945508718051382	0.0021079006608553425	0.2992887682494852	0.2043445314473352	0.1285678201566052	0.3806516797171003	0.09800454660267745	0.08411214953271028	0.013892397069967163	0.3442399646401736	0.2704030216578937	0.003565717041025435	0.13455699762928436	0.007891670349981918	0.0063478924739824	6.919275123558485e-4	0.08091292642745208	0.09344396672961787	0.19828853734974586	0.9242542089803586	0.03179452759650263	0.009776030439883922	0.023808488027394367
S0397	0.6498108470645416	0.09741730180082779	0.012298672198058528	0.08034129810387816	0.0014163986123044128	0.0019541019493181117	0.0021213449089444365	0.2887418136234478	0.20422154068194118	0.14053761500992243	0.36027421973660473	0.09489446148295147	0.08262673642431896	0.013530579108785856	0.3637323350114601	0.2560494330346922	0.0038428347510610942	0.1341268583303771	0.007616732961478563	0.006872520234384239	7.291171342526549e-4	0.0797278767797075	0.08689073558307986	0.21960750035968893	0.9242633228008751	0.02869278984463869	0.014764153455787434	0.022547578945367727
S0398	0.6291087106227389	0.09486537163557487	0.01673465387300238	0.09411252620942114	0.001640937671332254	0.0025247499538834026	0.0022645282261395294	0.24897966534302	0.18295218295218296	0.12455112455112455	0.3967113967113967	0.09657909657909658	0.0892080892080892	0.010206010206010205	0.3622860224021021	0.25179051333497976	0.003642642761970246	0.13288704839805707	0.007926595869357789	0.00694928920179245	6.543880465787476e-4	0.08757130490811155	0.0840956543302029	0.21185845193014283	0.9144971279311045	0.03474700389251011	0.013795137687102202	0.025758468298122287
S0399	0.44794317357769137	0.29415348972999444	0.011759886234142942	0.0658707137677406	0.0016080728553534934	0.0017846547940819151	0.002182552762683292	0.2922159722697134	0.21790722761596548	0.14843581445523193	0.30399137001078747	0.11348435814455232	0.08522114347357065	0.013592233009708738	0.33259381656791237	0.28232378176444023	0.004186793838462626	0.15111001637542135	0.00799385123454256	0.00649543175919464	7.195606460765129e-4	0.06927510251743595	0.08915310790900922	0.24132977902926658	0.9359169874699911	0.030775653521676775	0.005900157593472138	0.018620192301738454
S0400	0.454517451309271	0.2896435677886367	0.011620336097072225	0.06287069419968071	0.001506949660277747	0.0017305673393058511	0.0020562648423615103	0.29949793535676766	0.23642451594118502	0.15184160722084727	0.2731110787596448	0.11355364681904208	0.08865919347794439	0.014558159848595138	0.3340092253581624	0.2852757774355719	0.004271538201033859	0.14848396424871974	0.007819261360772278	0.006282884951391862	7.500839540251429e-4	0.06333896340030486	0.09169518973609682	0.25256257025108075	0.9404318353040768	0.028124818726771812	0.005011053240154449	0.01754774159669987
S0401	0.44514115637273033	0.29511350627850863	0.012917701343759356	0.065319032775048	0.0018252584491291102	0.002417005688522569	0.002564942498370934	0.26421545306521754	0.18236748146113704	0.13842351002471848	0.3666575116726174	0.10546553144740456	0.09035979126613568	0.01675363911013458	0.32913338376728674	0.28049161765015573	0.00425394737481553	0.15343207372644818	0.008904778644082623	0.006730016895914364	7.897179532454573e-4	0.07179386660489318	0.08841358217683526	0.2297988089202182	0.918211727497504	0.034285050601161	0.016129608659041315	0.02150744778509639
S0402	0.4337195721970649	0.2907615427018038	0.012309833132124044	0.06960248886590628	0.0017327954012669963	0.002280818043233968	0.0025819293849740623	0.27049225280201106	0.20992069662571916	0.13357176177888352	0.3549992225159384	0.10356087700202146	0.08225781371481884	0.01010729280049759	0.32339341821098144	0.2759494487481679	0.004211301065751913	0.150684623546241	0.00862102249041009	0.006299602035225967	7.105990193342557e-4	0.0808533639337276	0.08855754752436391	0.2222084061797746	0.9221187153281437	0.03476712360602617	0.012461044642673884	0.020740208531501537
S0403	0.6085030169382954	0.14272627650788625	0.00825010215989957	0.07140087299162227	0.0014523272209194023	0.0014412829074523345	0.0021057824343875746	0.2819872913511218	0.19405594405594406	0.14335664335664336	0.34178321678321677	0.11247086247086246	0.08595571095571096	0.015151515151515152	0.33439111095287444	0.28410539489805475	0.0038900416944978276	0.13881938085953976	0.006783966464837537	0.005881501559190011	7.20578753994723e-4	0.06971502696945937	0.09605601164690558	0.2235444970539922	0.9318187873874118	0.029702997706103757	0.017390910163631725	0.012574039489342501
S0404	0.6060927797441256	0.1471321215668193	0.011664608338491186	0.06951309549134684	0.0016739357897867777	0.0019030310847662217	0.0023188679227121034	0.2509025418980381	0.20049813200498132	0.12577833125778332	0.38439186384391866	0.10585305105853052	0.0813615608136156	0.0112079701120797	0.3359097833226522	0.2819720373819834	0.0038521970200625696	0.13913928003146445	0.007000636875278259	0.006342798617641246	6.937747937143005e-4	0.07684928416416609	0.08986429964682371	0.24194160744716617	0.927546921552034	0.030948951438077462	0.014658275466317339	0.01772986440376686
S0405	0.5960474880681503	0.14474695113491315	0.009539843359786892	0.07316452425217826	0.0015357053665575227	0.0016172165491980686	0.0022445925134580167	0.27615183494625206	0.19451419741162834	0.13096387869422446	0.37241645740776513	0.10662545875989955	0.07765114931427468	0.011396561715279118	0.3316890366654744	0.28123740438135725	0.0038182621747291233	0.13838836594371642	0.006944406923983787	0.006081556394332958	6.99681550343033e-4	0.07600324609015789	0.09257678397183552	0.22160350467544288	0.930977845779769	0.029576356347782214	0.01518825992634377	0.015285601379207458
S0406	0.5605700978275703	0.1932350658037498	0.013149564552102744	0.06602477343957978	0.0015641673247414492	0.0016898913002140886	0.0021936820346702877	0.2807703545960662	0.1996736691821334	0.1423618192943096	0.33244952070161127	0.11686722414848053	0.08647766673465225	0.017132367937997144	0.33481656374863783	0.28820695057746426	0.004198596055124968	0.14892297121650422	0.007409769845819894	0.005723766843618572	7.81185038008919e-4	0.061559350369148225	0.09171046700423197	0.229634600508163	0.9270192167817901	0.031535325066284044	0.0162374231166677	0.016317820702830672
S0407	0.5568184325577401	0.18898979608809874	0.006703711109021529	0.07207032582656643	0.0015017833677492022	0.001010920178380905	0.0020741176258923205	0.3545466963944528	0.18854337152209494	0.14811783960720132	0.369721767594108	0.11129296235679215	0.06693944353518821	0.009983633387888708	0.3228880422760231	0.2765064929744787	0.004299700954487731	0.16032608250378927	0.009653844578263897	0.006701077383146942	7.824341485395928e-4	0.044516816189422805	0.11359059440416205	0.1468997950949153	0.9288600838275427	0.02863459796779891	0.025168963950545964	0.009540573312993269
S0408	0.5722414013553254	0.18464559615741846	0.01182512168898603	0.0627020945864987	0.0014800500828683297	0.0014699981263152984	0.001977420893112319	0.29116580090386174	0.22468483123220823	0.14660431069540464	0.2928019520130134	0.12240748271655144	0.09007726718178122	0.011386742578283855	0.3356732540683331	0.2880430726004855	0.004148782774914323	0.14856329921408915	0.00728174896428725	0.0057296009941656045	7.370231284876987e-4	0.0595995161648302	0.0923577473686396	0.2368358727494333	0.938115217730048	0.031993868266299595	0.0061756354901131415	0.01511111308831764
S0409	0.5804980668749834	0.17241049498058	0.009722322195391066	0.060863117394575415	0.0016718252821790623	0.0015396963598481898	0.002197382861301115	0.29479042100667446	0.19587166255328697	0.12968364370652904	0.3854610724702715	0.09715054969710568	0.07179717298631366	0.015032533094009424	0.33721124042684886	0.2782029903210131	0.003915728881943591	0.15138314280281362	0.008520075153197805	0.006214771938528377	6.776621126625e-4	0.06180028061158614	0.09087636735546664	0.18572961254875334	0.9217653340805597	0.035572997298474136	0.017104867688018235	0.01602225169012504
S0410	0.4778575866612955	0.13494320444805558	0.009422303548384895	0.20271437447511625	0.0022093481085977383	0.0020744999237567226	0.003295530323203219	0.2560747249596262	0.2106353591160221	0.1685082872928177	0.31957872928176795	0.11153314917127072	0.06854281767955801	0.009668508287292817	0.33096559439432693	0.26368689818569985	0.0049316959651091894	0.16630261040242714	0.010420919838655635	0.00663815248617166	8.184399838142965e-4	0.051324609410045754	0.09175041791706108	0.15915275267667886	0.9079871421502833	0.03907141054609436	0.027783929611111532	0.01505429705234582
S0411	0.43789888179259456	0.2957981508628889	0.011040262073097527	0.04282778785838849	0.0014784895714088822	0.0014727943111184012	0.0022946203710348173	0.27763580285370126	0.2117150657731447	0.1337800943162075	0.35567138247704144	0.10151402333085133	0.08190618019359643	0.011913626209977662	0.3234141192870656	0.2859679378671712	0.0038514388131036543	0.1402768097182117	0.006671313352583889	0.0052350891167977694	6.930200139400578e-4	0.07399621627003883	0.09389146669321916	0.19850091978878853	0.9207520605514179	0.03511815894241208	0.018397831341379997	0.01593494150636642
S0412	0.46998695006607466	0.2984806949190297	0.007772421337075626	0.035719037820692766	0.0013449745485038058	0.0010189906260054786	0.0017540938905620568	0.3171713006431552	0.24095513748191028	0.15424505547515677	0.26640135069946935	0.12916063675832126	0.07537385431741438	0.014109985528219971	0.3352171606048671	0.29424210029556336	0.003908898963845646	0.13829910668736697	0.006198243095288027	0.005168253602473052	7.473211793137405e-4	0.06098663086560306	0.09530364095632343	0.24922958650819285	0.9509315880870625	0.024237983394628702	0.005010555989955674	0.011924383873845017
S0413	0.4718969692526028	0.28151928499692236	0.00871392388284683	0.044902435415958356	0.0014304027645755876	0.001351863685382364	0.00203940678728982	0.2938919197967189	0.21929375639713408	0.1554503582395087	0.3041197543500512	0.11553224155578301	0.08457011258955988	0.014073694984646877	0.3321135080264641	0.2901806953378324	0.0038757594152184003	0.14405773000950492	0.0065772626875264615	0.005352336354840959	7.576723679131874e-4	0.06393387710268535	0.09253804940173468	0.22549696084433807	0.9396446322768883	0.031037929325214195	0.006807426484210991	0.013782715093573358
S0414	0.5002805415540662	0.21595335138290236	0.009757821456655493	0.08773204345630545	0.0016053676392386352	0.0014822643304394285	0.0031994298725671394	0.30021847894406034	0.16188980499934563	0.10679230467216333	0.20547048815600052	0.36762203900013085	0.06164114644680016	0.011124198403350346	0.3225894173550836	0.291915401268177	0.004280658941262573	0.13865646071500778	0.007446372051393918	0.005209977523732503	7.117681763955444e-4	0.06880445410809655	0.09686550064378367	0.21264135763670647	0.935780766813325	0.032811062225015716	0.007179258328095538	0.015149591451917034
S0415	0.18580962602512577	0.3572956133815221	0.013223245491564093	0.26627198966702353	0.002808880960352761	0.006072344069059432	0.0035883536979960007	0.19170913471235346	0.21169094597086482	0.1711229946524064	0.3048128342245989	0.11156186612576065	0.07560390927530887	0.007929190484971418	0.3987298139526049	0.2633926526307086	0.00427157042504528	0.1137396409109853	0.009173317601261248	0.003836368572951339	5.988913805451923e-4	0.05739915775312938	0.08100620455939583	0.22706237151444683	0.879111252283659	0.04768924528191788	0.02441070116102863	0.03534156638778605
S0416	0.17102038819444546	0.3425767776896833	0.01606960678369002	0.2786623997605621	0.003256657567834742	0.006998594165715774	0.003930436384199976	0.18936909440115884	0.19723595094270546	0.16373787296357312	0.31127585575691014	0.1090975654402343	0.07770455793520044	0.011257550796265788	0.3929985575981812	0.25710179787462156	0.004278925617082939	0.11187504245296212	0.010211019523701072	0.003936971169277773	6.106567256812785e-4	0.06274814172563466	0.07972233432023984	0.20459304409645504	0.8553561966884162	0.05475737528425692	0.032096047944950724	0.04225259140262388
S0417	0.17684749079571463	0.35307389963182856	0.01695785929881588	0.28491699558857675	0.003267106703373246	0.00759809612259113	0.0038989684566652296	0.19157683689320373	0.210761378136963	0.15897490429604424	0.2847724372607401	0.1188855806039983	0.08634623564440663	0.009676733304976606	0.4044917010562292	0.26450075185236166	0.00434392765596067	0.11303885998924812	0.010441203587075931	0.0037741949725879046	6.427753350872227e-4	0.056798939875184716	0.078468259883807	0.24467302221928158	0.8819736341178845	0.05166479200554797	0.009194086878529188	0.042873093371944386
S0418	0.1278871377628397	0.29504460077058653	0.017028861130466862	0.39214222035496166	0.00479503115137107	0.00683998032544985	0.005181861499364676	0.18699149896019895	0.23532319861574588	0.18131256952169078	0.2381658633049067	0.12483005808923495	0.07872945247806204	0.009763935236682734	0.39454682693403215	0.256731974303468	0.004987357691869484	0.1160046800641537	0.011501871149244967	0.0036497269962577016	6.058229112803568e-4	0.06211328121576498	0.07769541897091174	0.21863258825734372	0.8763258885613501	0.06471352926981595	0.012818923720577642	0.032433649435250005
S0419	0.014088134167739012	0.06764618873878316	0.005550661295567213	0.6502537363668147	0.07601741070737314	0.04946127372640806	0.07358558376478432	0.11482842239299333	0.2726427005116619	0.18892728198994396	0.21664783928057235	0.11664119432077436	0.06464438390147739	0.0119609276363878	0.3431502107804078	0.2382094633050583	0.023926226612998962	0.1476991983553803	0.07447199862036419	0.004604974212437534	0.0012638519295115533	0.025216948220176977	0.06625720534833605	0.19155058296156321	0.7953083457771397	0.10634136746085243	0.028379926369349766	0.053255841570482756
S0420	0.18020709520597086	0.49572592697974177	0.016266412119153934	0.09514363424704264	0.0022467948276679683	0.004719225221008125	0.002761549863930281	0.23868531005614613	0.19429441905553246	0.14804043761251903	0.34275031159119235	0.11258828417116742	0.08392189447444952	0.011771222822323778	0.3492786553847447	0.3009233796478798	0.004678979339504305	0.1223460329704933	0.011793520621547477	0.004552456641190598	6.425275836005811e-4	0.05173031592434509	0.08670298371681198	0.19335151715250923	0.8691191302437271	0.05364813899129369	0.009719437258840833	0.0524740804813366
S0421	0.18803907083030166	0.5047662467923251	0.016146770552845923	0.08998498277764648	0.0019408875978585106	0.004642126751311448	0.002499520825928621	0.23787738666204886	0.2032459797498511	0.1514294222751638	0.33070279928528884	0.10050625372245384	0.09365693865396069	0.011762954139368672	0.3538281746574516	0.30572858418685483	0.00469510576157182	0.12467394540144341	0.011291827917192994	0.004610625236344326	6.263627513295626e-4	0.04841538671966143	0.08435983876288328	0.2200705456692109	0.8787827197991958	0.047636475733702756	0.009001292387027685	0.05010580433873041
S0422	0.17958260406877277	0.4926843628023959	0.01837377184868412	0.09838204882182461	0.0021874857585562593	0.004835624486538218	0.002862453211083754	0.22326152989878736	0.19384681583476765	0.1435025817555938	0.35240963855421686	0.10262478485370051	0.08971600688468158	0.01161790017211704	0.351374516950239	0.30122451969744146	0.0045332503067709385	0.12178751304921155	0.01159026391458032	0.004339114668229519	6.139081701800333e-4	0.05287302430358418	0.08436841816083955	0.1876837961315572	0.8550873889248514	0.05643802753305237	0.025412883039800337	0.047765957505316925
S0423	0.18377413276784096	0.4932700031649532	0.019006049181972365	0.10301028259843432	0.002752031752178724	0.004600457712881981	0.00346978402888428	0.20937004795964337	0.212012550425818	0.1678619453160018	0.3065889735544599	0.10757507844016136	0.08538771851187808	0.010981622590766472	0.3554268078794822	0.30576276775874045	0.004953648503288821	0.12126444425259329	0.01103040399962978	0.004252095520094204	6.245532655269153e-4	0.047046049720039916	0.08640379429719869	0.20933097298796052	0.8665588088906632	0.05299901221727833	0.02376295559178312	0.04280516616713114
S0424	0.02554521481367416	0.06825771866338158	0.007464823298429319	0.549092190868494	0.09934651216507545	0.055501953726516784	0.12121164728980598	0.12776795576373923	0.2983077762890179	0.18295866210113643	0.20149868492878764	0.11163713959604982	0.06433427621457992	0.011929929035779862	0.3218322405704753	0.24365925964603666	0.02831760733097886	0.14747122101057533	0.0750337821718358	0.004529196709017792	0.001151429654310029	0.0250415694013196	0.06749052253660223	0.17073903661874323	0.8030071348708551	0.11476493107528458	0.0346048460802786	0.03297476065181283
S0425	0.16966540404040403	0.26972853535353536	0.02004419191919192	0.16240530303030304	0.08428030303030302	0.09232954545454546	0.1232638888888889	0.001112944549856438	0.31370038412291934	0.13188220230473752	0.2599231754161332	0.10243277848911651	0.10371318822023047	0.008962868117797696	0.10992640971763246	0.13953751327573002	0.32445143808630267	0.04223734918838008	0.23961195158952048	0.006940396851784298	0.0029209971234235702	0.004528218582118383	0.05755575806605761	0.13049292412479452	0.7518021235178743	0.22530434712347044	0.002905319263671951	6.790788557047015e-4
S0426	0.5240066918770254	0.24432340048374346	0.013683562213370491	0.04316205087843791	0.0014438443427788126	0.0027788841338740734	0.002101039718823624	0.27606447709569143	0.1874881874881875	0.12247212247212247	0.40635040635040637	0.0979020979020979	0.07673407673407673	0.010773010773010773	0.36236739046691363	0.2726935886629936	0.0035567222943561636	0.13596104977101994	0.009260493564101299	0.0059719555832195344	6.854182258269366e-4	0.06876382251341709	0.08323003076509679	0.20887889260990472	0.9121224907397572	0.03286121414886395	0.0075764676425645475	0.035914910018689856
S0427	0.51928464369869	0.24496383574587666	0.014193974763536163	0.04327102731424145	0.0015721016140212893	0.0029412045830357766	0.0021920212429434077	0.2755548637952706	0.18687707641196014	0.12001661129568106	0.3972176079734219	0.10132890365448505	0.09426910299003323	0.011420265780730897	0.35875422453498446	0.2713076170835888	0.0035075674278852243	0.1347899006379238	0.009914039896837742	0.006062556052675581	7.093671937940504e-4	0.07191209927087186	0.0854831803971443	0.19802192790915787	0.9050689445591479	0.0348249602607128	0.009694830870045194	0.03813441448609583
S0428	0.5146029340863696	0.2435294747878259	0.011968378599689296	0.04443281217714719	0.0015143375347246137	0.0028143964613418435	0.002271965470532865	0.2707815981491752	0.17542441390460792	0.11924009700889249	0.43195904068984103	0.09283212072217731	0.08057127458905955	0.011452438695769335	0.3580716443812574	0.2695471543738805	0.003569133067237662	0.13727911190260056	0.009740191385782169	0.005938647733666551	6.538869741504114e-4	0.07136325939539398	0.08155382369077091	0.2007947784208259	0.9073500923348444	0.03359614026342142	0.011499436806768563	0.035664898328059205
S0429	0.5200275566657372	0.22832056650506025	0.011725173810857232	0.06379227522922881	0.0015338939958805596	0.002712550702156028	0.00232638246121329	0.247878099529019	0.1831184528605963	0.12489927477840451	0.3996776792908944	0.09488315874294924	0.08340048348106366	0.009468170829975826	0.36038396730463645	0.27098032463921917	0.0036330690571011654	0.13275999785493126	0.009028481432454325	0.005727333538432011	6.655358014795329e-4	0.06930321957883269	0.08719083491155825	0.2057926607911082	0.9128830953452189	0.03263654446810792	0.01279000971515193	0.030483133355475006
S0430	0.4383731910970434	0.2010301928625551	0.017475952835083294	0.17984629223884052	0.0029188797772394565	0.006153536062349064	0.004294709810347466	0.15271657901547167	0.17538675473665913	0.1432296193290457	0.37858508604206503	0.09525464974795758	0.08447766382756823	0.011819920041717365	0.3426151337648992	0.2636204208253779	0.004665752533585746	0.15874958264314123	0.012815691969567796	0.006877608818034571	7.369252496307269e-4	0.05988274028139307	0.08976441083258506	0.21101657525329162	0.8949307473855699	0.04159967896063506	0.015978092711517174	0.03493332390888228
S0431	0.47713993811876687	0.25839180471001677	0.016499757700224535	0.05765955557079127	0.0023201566923821263	0.00561782287548804	0.0037074722342116894	0.19514872264974792	0.13813393107312974	0.08601849257495096	0.5355841972541329	0.06794620341832446	0.08531801625105072	0.005743905855982068	0.35606024297941413	0.26523187940552784	0.0034579578697026283	0.15207011769174078	0.011586057846643547	0.0064624204800810235	6.515320724688137e-4	0.07580378982778031	0.06559268620207893	0.22417917061886633	0.8920857417340323	0.039305626479477516	0.009946467671091306	0.044306024824712895
S0432	0.4728534696059188	0.24289401165408323	0.01297509840039241	0.04249243364383152	0.0017113572589452072	0.003237745894981812	0.002656605221574125	0.2670069337646638	0.1683790523690773	0.10802992518703242	0.4519700748129676	0.08508728179551123	0.08428927680798005	0.012069825436408978	0.34100542863689937	0.2577005210685301	0.003515962342143703	0.14544089294471269	0.010370614750396903	0.006810987447630037	6.437782655979076e-4	0.0800061504149664	0.07845809693919822	0.18959110989410258	0.9009163296012918	0.03435905219091609	0.01355153164416793	0.03739966312920492
S0433	0.5448707987547471	0.22910643457356789	0.00938621689244578	0.040307252794977655	0.0014958211052850596	0.002481868315271946	0.0020810722123178003	0.28703855709649034	0.18405740884406516	0.12199379363847944	0.39449185415050425	0.08630721489526764	0.09328937160589604	0.013576415826221877	0.36122103536417066	0.2661670739196906	0.003635625308455216	0.14508527184767564	0.00908504267361694	0.0067807377193361594	6.558599706295351e-4	0.06823406310528839	0.08190359210234029	0.23052278953158117	0.9241168813941054	0.028930827082477698	0.0076590528744474445	0.02877013630910556
S0434	0.5581641604721326	0.19880823804861703	0.011180108176158733	0.06419323736551868	0.0016249519971720903	0.0029950632932699743	0.0023057015811475817	0.2683429075407414	0.1867572156196944	0.12054329371816638	0.37860780984719866	0.11035653650254669	0.09202037351443124	0.011714770797962648	0.3616041561155518	0.26030705970625695	0.003653863454834987	0.149059453258542	0.009887945447329976	0.006642806875894228	7.192644596131864e-4	0.06624859515092452	0.08574911050961828	0.2300222675692466	0.9183372245730264	0.02833720986664039	0.007005491994788897	0.03495424318101649
S0435	0.5090166188472574	0.19117106912917395	0.011801650731136974	0.11900446528157042	0.0018937062990854057	0.003935486104166827	0.002809069790697138	0.2162569713972446	0.17953106281020023	0.13178161903131952	0.4039021050830053	0.0869416395687147	0.09104911860345713	0.010097552627075132	0.35737138746301594	0.2600300920792383	0.003974714720237419	0.14910228602440181	0.010680975279059412	0.006810383840787839	6.743222070169176e-4	0.06967380113985695	0.08153484028119597	0.23065394703011693	0.9103607467721533	0.031720214850501784	0.012150658180578514	0.034181120806985855
S0436	0.07123220572478188	0.1412398591764886	0.008375937547834073	0.08061227613653758	0.13240471452625133	0.2167886116638604	0.21052502678708096	0.02374122450498475	0.38209632387156817	0.15646812470916704	0.1846789204281061	0.09117612843182876	0.06668799441600745	0.010237319683573755	0.15253230133084794	0.21442974135280007	0.15753303464557245	0.06517417407472241	0.2425379312955069	0.006561037805922344	0.0025273337149723943	0.007735287577648567	0.06614688057378329	0.15362494665220025	0.732858058221492	0.21580885730466565	0.008915333117034897	0.025795478199792308
