sampleID	sample_category	section	cruise_id	station_num_BODC	bottle_num_BODC	date	time	lat	lon	depth	ocean_category	replicate	depth_category
tara_S0184	tara	NA	NA	TARA_142	TARA_B100001093	2012-01-09	NA	25.6168	-88.4532	125.5	north atlantic	A	epipelagic
tara_S0185	tara	NA	NA	TARA_142	TARA_B100001287	2012-01-09	NA	25.5264	-88.394	5	north atlantic	A	epipelagic
tara_S0186	tara	NA	NA	TARA_145	TARA_B100001989	2012-02-02	NA	39.2305	-70.0377	5	north atlantic	A	epipelagic
tara_S0187	tara	NA	NA	TARA_146	TARA_B100002019	2012-02-15	NA	34.6712	-71.3093	5	north atlantic	A	epipelagic
tara_S0188	tara	NA	NA	TARA_148	TARA_B100001939	2012-02-27	NA	34.1504	-56.9684	249	north atlantic	A	mesopelagic
tara_S0189	tara	NA	NA	TARA_148	TARA_B100002051	2012-02-24	NA	31.6948	-64.2489	5	north atlantic	A	epipelagic
tara_S0190	tara	NA	NA	TARA_149	TARA_B100001142	2012-03-01	NA	34.1132	-49.9181	5	north atlantic	A	epipelagic
tara_S0191	tara	NA	NA	TARA_150	TARA_B100001540	2012-03-05	NA	35.8427	-37.1526	40	north atlantic	A	epipelagic
tara_S0192	tara	NA	NA	TARA_150	TARA_B100001741	2012-03-05	NA	35.9346	-37.3032	5	north atlantic	A	epipelagic
tara_S0193	tara	NA	NA	TARA_151	TARA_B100001758	2012-03-09	NA	36.1811	-28.9373	79	north atlantic	A	epipelagic
tara_S0194	tara	NA	NA	TARA_151	TARA_B100001769	2012-03-09	NA	36.1715	-29.023	5	north atlantic	A	epipelagic
tara_S0195	tara	NA	NA	TARA_152	TARA_B100001564	2012-03-19	NA	43.7684	-16.9047	82.5	north atlantic	A	epipelagic
tara_S0196	tara	NA	NA	TARA_152	TARA_B100001173	2012-03-19	NA	43.6792	-16.8344	5	north atlantic	A	epipelagic
tara_S0197	tara	NA	NA	TARA_037	TARA_B100000315	2010-03-12	NA	20.8457	63.5851	600.5	indian	A	mesopelagic
tara_S0198	tara	NA	NA	TARA_038	TARA_B100000071	2010-03-16	NA	19.0351	64.5638	341	indian	A	mesopelagic
tara_S0199	tara	NA	NA	TARA_038	TARA_B100000071	2010-03-16	NA	19.0351	64.5638	341	indian	B	mesopelagic
tara_S0200	tara	NA	NA	TARA_056	TARA_B100000378	2010-06-26	NA	-15.3379	43.2948	999	indian	A	mesopelagic
tara_S0201	tara	NA	NA	TARA_064	TARA_B100000408	2010-07-07	NA	-29.5046	37.9599	1000	indian	A	mesopelagic
tara_S0202	tara	NA	NA	TARA_064	TARA_B100000408	2010-07-07	NA	-29.5046	37.9599	1000	indian	B	mesopelagic
tara_S0203	tara	NA	NA	TARA_065	TARA_B000000460	2010-07-12	NA	-35.1889	26.2905	850	indian	A	mesopelagic
tara_S0204	tara	NA	NA	TARA_065	TARA_B000000460	2010-07-12	NA	-35.1889	26.2905	850	indian	B	mesopelagic
